State,State_Code,District,District_Code,Block,Block_Code,Program,School,School_Code,student_ID,student_Name,Father_Name,Roll_Number,Class,Mobile,password
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003311,Student1110,Father1110,311,8,9334625693,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003312,Student1111,Father1111,312,8,9632228652,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003313,Student1112,Father1112,313,6,9295456503,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003314,Student1113,Father1113,314,7,9304845369,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003315,Student1114,Father1114,315,6,9429173535,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003316,Student1115,Father1115,316,6,9658099966,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003317,Student1116,Father1116,317,6,9136558077,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003318,Student1117,Father1117,318,8,9705164139,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003319,Student1118,Father1118,319,6,9255860321,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003320,Student1119,Father1119,320,6,9451515362,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003321,Student1120,Father1120,321,6,9616390571,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003322,Student1121,Father1121,322,8,9952514105,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003323,Student1122,Father1122,323,6,9457902933,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003324,Student1123,Father1123,324,6,9593104939,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003325,Student1124,Father1124,325,7,9405724921,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003326,Student1125,Father1125,326,7,9548964472,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003327,Student1126,Father1126,327,7,9725003648,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003328,Student1127,Father1127,328,7,9655406031,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003329,Student1128,Father1128,329,8,9470452193,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003330,Student1129,Father1129,330,8,9366700108,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003331,Student1130,Father1130,331,6,9627306012,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003332,Student1131,Father1131,332,8,9303796053,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003333,Student1132,Father1132,333,8,9498465053,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003334,Student1133,Father1133,334,6,9432007314,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003335,Student1134,Father1134,335,8,9243983749,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003336,Student1135,Father1135,336,7,9456898021,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003337,Student1136,Father1136,337,7,9608218517,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003338,Student1137,Father1137,338,8,9385977028,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003339,Student1138,Father1138,339,8,9660066594,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003340,Student1139,Father1139,340,6,9513524358,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003341,Student1140,Father1140,341,8,9368050197,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003342,Student1141,Father1141,342,8,9897902126,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003343,Student1142,Father1142,343,7,9880042286,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003344,Student1143,Father1143,344,7,9370957296,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003345,Student1144,Father1144,345,6,9450424549,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003346,Student1145,Father1145,346,6,9453077655,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003347,Student1146,Father1146,347,8,9497614838,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003348,Student1147,Father1147,348,7,9130667821,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003349,Student1148,Father1148,349,8,9411090199,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003350,Student1149,Father1149,350,7,9675192360,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003351,Student1150,Father1150,351,7,9478267329,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003352,Student1151,Father1151,352,8,9115822234,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003353,Student1152,Father1152,353,8,9581540030,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003354,Student1153,Father1153,354,6,9322616942,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003355,Student1154,Father1154,355,7,9767704081,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003356,Student1155,Father1155,356,6,9857578608,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003357,Student1156,Father1156,357,7,9816200171,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003358,Student1157,Father1157,358,7,9234909188,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003359,Student1158,Father1158,359,6,9778273573,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003360,Student1159,Father1159,360,7,9228781665,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003361,Student1160,Father1160,361,7,9438365989,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003362,Student1161,Father1161,362,6,9220682379,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003363,Student1162,Father1162,363,6,9892919070,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003364,Student1163,Father1163,364,8,9723694560,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003365,Student1164,Father1164,365,6,9324998646,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003366,Student1165,Father1165,366,7,9807977533,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003367,Student1166,Father1166,367,8,9988177568,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003368,Student1167,Father1167,368,6,9785559455,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003369,Student1168,Father1168,369,6,9901667193,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003370,Student1169,Father1169,370,7,9493911471,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003371,Student1170,Father1170,371,6,9808094108,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003372,Student1171,Father1171,372,8,9456374356,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003373,Student1172,Father1172,373,7,9271109608,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003374,Student1173,Father1173,374,6,9947220729,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003375,Student1174,Father1174,375,8,9361782243,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003376,Student1175,Father1175,376,8,9476968643,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003377,Student1176,Father1176,377,6,9416598556,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003378,Student1177,Father1177,378,8,9824791426,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003379,Student1178,Father1178,379,8,9996984285,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003380,Student1179,Father1179,380,8,9364346077,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003381,Student1180,Father1180,381,8,9157629403,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003382,Student1181,Father1181,382,8,9947469846,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003383,Student1182,Father1182,383,7,9242642265,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003384,Student1183,Father1183,384,7,9966028683,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003385,Student1184,Father1184,385,6,9255974950,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003386,Student1185,Father1185,386,6,9769943441,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003387,Student1186,Father1186,387,7,9650189517,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003388,Student1187,Father1187,388,8,9439675520,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003389,Student1188,Father1188,389,8,9680760227,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003390,Student1189,Father1189,390,7,9918813947,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003391,Student1190,Father1190,391,6,9123733569,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003392,Student1191,Father1191,392,8,9842890835,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003393,Student1192,Father1192,393,6,9684290885,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003394,Student1193,Father1193,394,6,9378269916,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003395,Student1194,Father1194,395,8,9689799802,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003396,Student1195,Father1195,396,8,9826875321,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003397,Student1196,Father1196,397,7,9171738939,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003398,Student1197,Father1197,398,7,9207373716,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003399,Student1198,Father1198,399,7,9806888786,1234
Uttar Pradesh,09,Gorakhpur,273,Chargawa,001,Digital education,UPS Sanjhai,003,09273001003400,Student1199,Father1199,400,7,9494835181,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004001,Student1200,Father1200,001,7,9632210776,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004002,Student1201,Father1201,002,6,9589426547,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004003,Student1202,Father1202,003,6,9252960550,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004004,Student1203,Father1203,004,7,9939908555,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004005,Student1204,Father1204,005,8,9123818390,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004006,Student1205,Father1205,006,7,9861289841,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004007,Student1206,Father1206,007,8,9389781320,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004008,Student1207,Father1207,008,7,9942080141,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004009,Student1208,Father1208,009,7,9501778946,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004010,Student1209,Father1209,010,8,9360497096,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004011,Student1210,Father1210,011,8,9769186310,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004012,Student1211,Father1211,012,6,9147184312,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004013,Student1212,Father1212,013,6,9110197384,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004014,Student1213,Father1213,014,6,9860561361,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004015,Student1214,Father1214,015,8,9385352014,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004016,Student1215,Father1215,016,8,9420622350,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004017,Student1216,Father1216,017,7,9266948957,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004018,Student1217,Father1217,018,6,9285208803,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004019,Student1218,Father1218,019,6,9136481126,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004020,Student1219,Father1219,020,8,9984961908,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004021,Student1220,Father1220,021,8,9935807879,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004022,Student1221,Father1221,022,8,9840295656,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004023,Student1222,Father1222,023,7,9912099160,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004024,Student1223,Father1223,024,6,9811880242,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004025,Student1224,Father1224,025,7,9603449725,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004026,Student1225,Father1225,026,8,9199145740,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004027,Student1226,Father1226,027,8,9582603947,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004028,Student1227,Father1227,028,7,9685477371,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004029,Student1228,Father1228,029,8,9734887667,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004030,Student1229,Father1229,030,6,9632700008,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004031,Student1230,Father1230,031,6,9806908427,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004032,Student1231,Father1231,032,6,9565194575,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004033,Student1232,Father1232,033,8,9956469415,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004034,Student1233,Father1233,034,7,9258719042,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004035,Student1234,Father1234,035,6,9855053064,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004036,Student1235,Father1235,036,8,9493014059,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004037,Student1236,Father1236,037,8,9405785572,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004038,Student1237,Father1237,038,7,9288402846,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004039,Student1238,Father1238,039,6,9881281411,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004040,Student1239,Father1239,040,8,9274330184,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004041,Student1240,Father1240,041,6,9228092014,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004042,Student1241,Father1241,042,7,9330717979,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004043,Student1242,Father1242,043,7,9720607316,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004044,Student1243,Father1243,044,8,9542397869,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004045,Student1244,Father1244,045,7,9970774902,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004046,Student1245,Father1245,046,6,9483940000,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004047,Student1246,Father1246,047,8,9499576714,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004048,Student1247,Father1247,048,6,9409344317,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004049,Student1248,Father1248,049,7,9257242260,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004050,Student1249,Father1249,050,6,9334364727,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004051,Student1250,Father1250,051,7,9777874973,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004052,Student1251,Father1251,052,6,9800514748,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004053,Student1252,Father1252,053,6,9287330806,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004054,Student1253,Father1253,054,8,9714551980,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004055,Student1254,Father1254,055,8,9130005482,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004056,Student1255,Father1255,056,8,9545304494,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004057,Student1256,Father1256,057,8,9572114164,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004058,Student1257,Father1257,058,6,9775671559,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004059,Student1258,Father1258,059,7,9918937545,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004060,Student1259,Father1259,060,8,9446586987,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004061,Student1260,Father1260,061,7,9935589668,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004062,Student1261,Father1261,062,7,9233958885,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004063,Student1262,Father1262,063,8,9316626845,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004064,Student1263,Father1263,064,6,9862067603,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004065,Student1264,Father1264,065,6,9948135650,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004066,Student1265,Father1265,066,8,9972757886,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004067,Student1266,Father1266,067,6,9494542986,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004068,Student1267,Father1267,068,8,9421178609,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004069,Student1268,Father1268,069,7,9786830392,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004070,Student1269,Father1269,070,8,9614813984,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004071,Student1270,Father1270,071,8,9439057614,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004072,Student1271,Father1271,072,7,9806935061,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004073,Student1272,Father1272,073,7,9240348445,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004074,Student1273,Father1273,074,7,9547729180,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004075,Student1274,Father1274,075,6,9139349281,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004076,Student1275,Father1275,076,8,9415303737,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004077,Student1276,Father1276,077,7,9137800292,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004078,Student1277,Father1277,078,8,9459685210,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004079,Student1278,Father1278,079,8,9442075860,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004080,Student1279,Father1279,080,7,9872932383,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004081,Student1280,Father1280,081,8,9920325039,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004082,Student1281,Father1281,082,6,9151904076,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004083,Student1282,Father1282,083,7,9710693596,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004084,Student1283,Father1283,084,7,9769459933,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004085,Student1284,Father1284,085,6,9818543935,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004086,Student1285,Father1285,086,6,9824023706,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004087,Student1286,Father1286,087,6,9712074637,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004088,Student1287,Father1287,088,7,9514613061,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004089,Student1288,Father1288,089,8,9402526984,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004090,Student1289,Father1289,090,6,9319872786,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004091,Student1290,Father1290,091,8,9263678581,1234
Uttar Pradesh,09,Gorakhpur,273,Bhathat,002,Digital education,Composite UPS Fulwariya,004,09273002004092,Student1291,Father1291,092,7,9262323887,1234
